Title,IR,FlowHt,Const,Var,Sand,Ash,delIR,delFlow
S40A60,0.1735,0.48,1,0,0.4,0.6,-0.0285,0.06969697
S60A40,1,0,1,0,0.6,0.4,0,0
S60A40,0.9995,0.3,1,0,0.6,0.4,-0.0005,0
S60A40,0.9985,0.305,1,0,0.6,0.4,-0.001,0.68
S60A40,0.997,0.31,1,0,0.6,0.4,-0.0015,0.88
S60A40,0.995,0.315,1,0,0.6,0.4,-0.002,0.58
S60A40,0.9925,0.32,1,0,0.6,0.4,-0.0025,0.58
S60A40,0.9895,0.325,1,0,0.6,0.4,-0.003,0.7
S60A40,0.986,0.33,1,0,0.6,0.4,-0.0035,0.6
S60A40,0.982,0.335,1,0,0.6,0.4,-0.004,0.5
S60A40,0.9775,0.34,1,0,0.6,0.4,-0.0045,0.55
S60A40,0.9725,0.345,1,0,0.6,0.4,-0.005,0.4
S60A40,0.967,0.35,1,0,0.6,0.4,-0.0055,0.238888889
S60A40,0.961,0.355,1,0,0.6,0.4,-0.006,0.411111111
S60A40,0.9545,0.36,1,0,0.6,0.4,-0.0065,0.214285714
S60A40,0.9475,0.365,1,0,0.6,0.4,-0.007,0.214285714
S60A40,0.94,0.37,1,0,0.6,0.4,-0.0075,0.214285714
S60A40,0.932,0.375,1,0,0.6,0.4,-0.008,0.214285714
S60A40,0.9235,0.38,1,0,0.6,0.4,-0.0085,0.214285714
S60A40,0.9145,0.385,1,0,0.6,0.4,-0.009,0.214285714
S60A40,0.905,0.39,1,0,0.6,0.4,-0.0095,0.214285714
S60A40,0.895,0.395,1,0,0.6,0.4,-0.01,0.157894737
S60A40,0.8845,0.4,1,0,0.6,0.4,-0.0105,0.157894737
S60A40,0.8735,0.405,1,0,0.6,0.4,-0.011,0.157894737
S60A40,0.862,0.41,1,0,0.6,0.4,-0.0115,0.157894737
S60A40,0.85,0.415,1,0,0.6,0.4,-0.012,0.157894737
S60A40,0.8375,0.42,1,0,0.6,0.4,-0.0125,0.157894737
S60A40,0.8245,0.425,1,0,0.6,0.4,-0.013,0.157894737
S60A40,0.811,0.43,1,0,0.6,0.4,-0.0135,0.157894737
S60A40,0.797,0.435,1,0,0.6,0.4,-0.014,0.157894737
S60A40,0.7825,0.44,1,0,0.6,0.4,-0.0145,0.157894737
S60A40,0.7675,0.445,1,0,0.6,0.4,-0.015,0.157894737
S60A40,0.752,0.45,1,0,0.6,0.4,-0.0155,0.157894737
S60A40,0.736,0.455,1,0,0.6,0.4,-0.016,0.157894737
S60A40,0.7195,0.46,1,0,0.6,0.4,-0.0165,0.157894737
S60A40,0.7025,0.465,1,0,0.6,0.4,-0.017,0.157894737
S60A40,0.685,0.47,1,0,0.6,0.4,-0.0175,0.157894737
S60A40,0.667,0.475,1,0,0.6,0.4,-0.018,0.157894737
S60A40,0.6485,0.48,1,0,0.6,0.4,-0.0185,0.157894737
S60A40,0.6295,0.485,1,0,0.6,0.4,-0.019,0.157894737
S60A40,0.61,0.49,1,0,0.6,0.4,-0.0195,0.157894737
S60A40,0.59,0.495,1,0,0.6,0.4,-0.02,0.157894737
S60A40,0.5695,0.5,1,0,0.6,0.4,-0.0205,0.157894737
S60A40,0.5485,0.505,1,0,0.6,0.4,-0.021,0.157894737
S60A40,0.527,0.51,1,0,0.6,0.4,-0.0215,0.157894737
S60A40,0.505,0.515,1,0,0.6,0.4,-0.022,0.157894737
S60A40,0.4825,0.52,1,0,0.6,0.4,-0.0225,0.157894737
S60A40,0.4595,0.525,1,0,0.6,0.4,-0.023,0.157894737
S60A40,0.436,0.53,1,0,0.6,0.4,-0.0235,0.157894737
S60A40,0.412,0.535,1,0,0.6,0.4,-0.024,0.157894737
S60A40,0.3875,0.54,1,0,0.6,0.4,-0.0245,0.157894737
S60A40,0.3625,0.545,1,0,0.6,0.4,-0.025,0.157894737
S60A40,0.337,0.55,1,0,0.6,0.4,-0.0255,0.157894737
S60A40,0.311,0.555,1,0,0.6,0.4,-0.026,0.157894737
S60A40,0.2845,0.56,1,0,0.6,0.4,-0.0265,0.157894737
S60A40,0.2575,0.565,1,0,0.6,0.4,-0.027,0.157894737
S60A40,0.23,0.57,1,0,0.6,0.4,-0.0275,0.157894737
S60A40,0.202,0.575,1,0,0.6,0.4,-0.028,0.157894737
S60A40,0.1735,0.58,1,0,0.6,0.4,-0.0285,0.157894737
S10A90,1,0,1,0,0.1,0.9,0,0
S10A90,0.9995,0.02,1,0,0.1,0.9,-0.0005,0
S10A90,0.9985,0.025,1,0,0.1,0.9,-0.001,0.466666667
S10A90,0.997,0.03,1,0,0.1,0.9,-0.0015,0.273333333
S10A90,0.995,0.035,1,0,0.1,0.9,-0.002,0.273333333
S10A90,0.9925,0.04,1,0,0.1,0.9,-0.0025,0.273333333
S10A90,0.9895,0.045,1,0,0.1,0.9,-0.003,0.273333333
S10A90,0.986,0.05,1,0,0.1,0.9,-0.0035,0.273333333
S10A90,0.982,0.055,1,0,0.1,0.9,-0.004,0.3
S10A90,0.9775,0.06,1,0,0.1,0.9,-0.0045,0.3
S10A90,0.9725,0.065,1,0,0.1,0.9,-0.005,0.3
S10A90,0.967,0.07,1,0,0.1,0.9,-0.0055,0.3
S10A90,0.961,0.075,1,0,0.1,0.9,-0.006,0.3
S10A90,0.9545,0.08,1,0,0.1,0.9,-0.0065,0.2
S10A90,0.9475,0.085,1,0,0.1,0.9,-0.007,0.2
S10A90,0.94,0.09,1,0,0.1,0.9,-0.0075,0.2
S10A90,0.932,0.095,1,0,0.1,0.9,-0.008,0.161538462
S10A90,0.9235,0.1,1,0,0.1,0.9,-0.0085,0.138461538
S10A90,0.9145,0.105,1,0,0.1,0.9,-0.009,0.1
S10A90,0.905,0.11,1,0,0.1,0.9,-0.0095,0.1
S10A90,0.895,0.115,1,0,0.1,0.9,-0.01,0.1
S10A90,0.8845,0.12,1,0,0.1,0.9,-0.0105,0.075
S10A90,0.8735,0.125,1,0,0.1,0.9,-0.011,0.075
S10A90,0.862,0.13,1,0,0.1,0.9,-0.0115,0.075
S10A90,0.85,0.135,1,0,0.1,0.9,-0.012,0.075
S10A90,0.8375,0.14,1,0,0.1,0.9,-0.0125,0.075
S10A90,0.8245,0.145,1,0,0.1,0.9,-0.013,0.075
S10A90,0.811,0.15,1,0,0.1,0.9,-0.0135,0.075
S10A90,0.797,0.155,1,0,0.1,0.9,-0.014,0.075
S10A90,0.7825,0.16,1,0,0.1,0.9,-0.0145,0.05862069
S10A90,0.7675,0.165,1,0,0.1,0.9,-0.015,0.05862069
S10A90,0.752,0.17,1,0,0.1,0.9,-0.0155,0.05862069
S10A90,0.736,0.175,1,0,0.1,0.9,-0.016,0.05862069
S10A90,0.7195,0.18,1,0,0.1,0.9,-0.0165,0.05862069
S10A90,0.7025,0.185,1,0,0.1,0.9,-0.017,0.05862069
S10A90,0.685,0.19,1,0,0.1,0.9,-0.0175,0.05862069
S10A90,0.667,0.195,1,0,0.1,0.9,-0.018,0.05862069
S10A90,0.6485,0.2,1,0,0.1,0.9,-0.0185,0.05862069
S10A90,0.6295,0.205,1,0,0.1,0.9,-0.019,0.05862069
S10A90,0.61,0.21,1,0,0.1,0.9,-0.0195,0.05862069
S10A90,0.59,0.215,1,0,0.1,0.9,-0.02,0.05862069
S10A90,0.5695,0.22,1,0,0.1,0.9,-0.0205,0.05862069
S10A90,0.5485,0.225,1,0,0.1,0.9,-0.021,0.05862069
S10A90,0.527,0.23,1,0,0.1,0.9,-0.0215,0.05862069
S10A90,0.505,0.235,1,0,0.1,0.9,-0.022,0.05862069
S10A90,0.4825,0.24,1,0,0.1,0.9,-0.0225,0.05862069
S10A90,0.4595,0.245,1,0,0.1,0.9,-0.023,0.05862069
S10A90,0.436,0.25,1,0,0.1,0.9,-0.0235,0.05862069
S10A90,0.412,0.255,1,0,0.1,0.9,-0.024,0.05862069
S10A90,0.3875,0.26,1,0,0.1,0.9,-0.0245,0.05862069
S10A90,0.3625,0.265,1,0,0.1,0.9,-0.025,0.05862069
S10A90,0.337,0.27,1,0,0.1,0.9,-0.0255,0.05862069
S10A90,0.311,0.275,1,0,0.1,0.9,-0.026,0.05862069
S10A90,0.2845,0.28,1,0,0.1,0.9,-0.0265,0.05862069
S10A90,0.2575,0.285,1,0,0.1,0.9,-0.027,0.05862069
S10A90,0.23,0.29,1,0,0.1,0.9,-0.0275,0.05862069
S10A90,0.202,0.295,1,0,0.1,0.9,-0.028,0.05862069
S10A90,0.1735,0.3,1,0,0.1,0.9,-0.0285,0.05862069
S90A10,1,0,1,0,0.9,0.1,0,0
S90A10,0.9995,0.3,1,0,0.9,0.1,-0.0005,0
S90A10,0.9985,0.31,1,0,0.9,0.1,-0.001,1.333333333
S90A10,0.997,0.32,1,0,0.9,0.1,-0.0015,1.333333333
S90A10,0.995,0.33,1,0,0.9,0.1,-0.002,1.333333333
S90A10,0.9925,0.34,1,0,0.9,0.1,-0.0025,1.333333333
S90A10,0.9895,0.35,1,0,0.9,0.1,-0.003,1.333333333
S90A10,0.986,0.36,1,0,0.9,0.1,-0.0035,1
S90A10,0.982,0.37,1,0,0.9,0.1,-0.004,1
S90A10,0.9775,0.38,1,0,0.9,0.1,-0.0045,1
S90A10,0.9725,0.39,1,0,0.9,0.1,-0.005,1
S90A10,0.967,0.4,1,0,0.9,0.1,-0.0055,1
S90A10,0.961,0.41,1,0,0.9,0.1,-0.006,1
S90A10,0.9545,0.42,1,0,0.9,0.1,-0.0065,1.571428571
S90A10,0.9475,0.43,1,0,0.9,0.1,-0.007,1.571428571
S90A10,0.94,0.44,1,0,0.9,0.1,-0.0075,1.571428571
S90A10,0.932,0.45,1,0,0.9,0.1,-0.008,1.571428571
S90A10,0.9235,0.46,1,0,0.9,0.1,-0.0085,1.571428571
S90A10,0.9145,0.47,1,0,0.9,0.1,-0.009,1.571428571
S90A10,0.905,0.48,1,0,0.9,0.1,-0.0095,1.571428571
S90A10,0.895,0.49,1,0,0.9,0.1,-0.01,2.25
S90A10,0.8845,0.5,1,0,0.9,0.1,-0.0105,2.25
S90A10,0.8735,0.51,1,0,0.9,0.1,-0.011,2.25
S90A10,0.862,0.52,1,0,0.9,0.1,-0.0115,2.25
S90A10,0.85,0.53,1,0,0.9,0.1,-0.012,2.25
S90A10,0.8375,0.54,1,0,0.9,0.1,-0.0125,2.25
S90A10,0.8245,0.55,1,0,0.9,0.1,-0.013,2.25
S90A10,0.811,0.56,1,0,0.9,0.1,-0.0135,2.25
S90A10,0.797,0.57,1,0,0.9,0.1,-0.014,1.714285714
S90A10,0.7825,0.58,1,0,0.9,0.1,-0.0145,1.714285714
S90A10,0.7675,0.59,1,0,0.9,0.1,-0.015,1.714285714
S90A10,0.752,0.6,1,0,0.9,0.1,-0.0155,1.714285714
S90A10,0.736,0.61,1,0,0.9,0.1,-0.016,1.714285714
S90A10,0.7195,0.62,1,0,0.9,0.1,-0.0165,1.714285714
S90A10,0.7025,0.63,1,0,0.9,0.1,-0.017,1.714285714
S90A10,0.685,0.64,1,0,0.9,0.1,-0.0175,1.625
S90A10,0.667,0.65,1,0,0.9,0.1,-0.018,1.625
S90A10,0.6485,0.66,1,0,0.9,0.1,-0.0185,1.625
S90A10,0.6295,0.67,1,0,0.9,0.1,-0.019,1.625
S90A10,0.61,0.68,1,0,0.9,0.1,-0.0195,1.625
S90A10,0.59,0.69,1,0,0.9,0.1,-0.02,1.625
S90A10,0.5695,0.7,1,0,0.9,0.1,-0.0205,1.625
S90A10,0.5485,0.71,1,0,0.9,0.1,-0.021,1.625
S90A10,0.527,0.72,1,0,0.9,0.1,-0.0215,1
S90A10,0.505,0.73,1,0,0.9,0.1,-0.022,1
S90A10,0.4825,0.74,1,0,0.9,0.1,-0.0225,1
S90A10,0.4595,0.75,1,0,0.9,0.1,-0.023,1
S90A10,0.436,0.76,1,0,0.9,0.1,-0.0235,1
S90A10,0.412,0.77,1,0,0.9,0.1,-0.024,1
S90A10,0.3875,0.78,1,0,0.9,0.1,-0.0245,1
S90A10,0.3625,0.79,1,0,0.9,0.1,-0.025,0.25
S90A10,0.337,0.8,1,0,0.9,0.1,-0.0255,0.25
S90A10,0.311,0.81,1,0,0.9,0.1,-0.026,0.25
S90A10,0.2845,0.82,1,0,0.9,0.1,-0.0265,0.25
S90A10,0.2575,0.83,1,0,0.9,0.1,-0.027,0.25
S90A10,0.23,0.84,1,0,0.9,0.1,-0.0275,0.25
S90A10,0.202,0.85,1,0,0.9,0.1,-0.028,0.25
S90A10,0.1735,0.86,1,0,0.9,0.1,-0.0285,0.25
