Title,IR,FlowHt,Const,Var,Sand,Ash,delIR,delFlow
S75A25,0.9950 ,4.0000 ,1,0,0.75,0.25,-0.0020 ,1.0000 
S75A25,0.9925 ,5.0000 ,1,0,0.75,0.25,-0.0025 ,1.0000 
S75A25,0.9895 ,6.0000 ,1,0,0.75,0.25,-0.0030 ,1.0000 
S75A25,0.9860 ,7.0000 ,1,0,0.75,0.25,-0.0035 ,1.0000 
S75A25,0.9820 ,8.0000 ,1,0,0.75,0.25,-0.0040 ,1.0000 
S75A25,0.9775 ,9.0000 ,1,0,0.75,0.25,-0.0045 ,1.0000 
S75A25,0.9725 ,10.0000 ,1,0,0.75,0.25,-0.0050 ,1.0000 
S75A25,0.9670 ,11.0000 ,1,0,0.75,0.25,-0.0055 ,1.0000 
S75A25,0.9610 ,12.0000 ,1,0,0.75,0.25,-0.0060 ,1.0000 
S75A25,0.9545 ,13.0000 ,1,0,0.75,0.25,-0.0065 ,1.0000 
S75A25,0.9475 ,14.0000 ,1,0,0.75,0.25,-0.0070 ,1.0000 
S75A25,0.9400 ,15.0000 ,1,0,0.75,0.25,-0.0075 ,1.0000 
S75A25,0.9320 ,16.0000 ,1,0,0.75,0.25,-0.0080 ,1.0000 
S75A25,0.9235 ,17.0000 ,1,0,0.75,0.25,-0.0085 ,1.0000 
S75A25,0.9145 ,18.0000 ,1,0,0.75,0.25,-0.0090 ,1.0000 
S75A25,0.9050 ,19.0000 ,1,0,0.75,0.25,-0.0095 ,1.0000 
S75A25,0.8950 ,20.0000 ,1,0,0.75,0.25,-0.0100 ,1.0000 
S75A25,0.8845 ,21.0000 ,1,0,0.75,0.25,-0.0105 ,1.0000 
S75A25,0.8735 ,22.0000 ,1,0,0.75,0.25,-0.0110 ,1.0000 
S75A25,0.8620 ,23.0000 ,1,0,0.75,0.25,-0.0115 ,1.0000 
S75A25,0.8500 ,24.0000 ,1,0,0.75,0.25,-0.0120 ,1.0000 
S75A25,0.8375 ,25.0000 ,1,0,0.75,0.25,-0.0125 ,1.0000 
S75A25,0.8245 ,26.0000 ,1,0,0.75,0.25,-0.0130 ,1.0000 
S75A25,0.8110 ,27.0000 ,1,0,0.75,0.25,-0.0135 ,1.0000 
S75A25,0.7970 ,28.0000 ,1,0,0.75,0.25,-0.0140 ,1.0000 
S75A25,0.7825 ,29.0000 ,1,0,0.75,0.25,-0.0145 ,1.0000 
S75A25,0.7675 ,30.0000 ,1,0,0.75,0.25,-0.0150 ,1.0000 
S75A25,0.7520 ,30.0000 ,1,0,0.75,0.25,-0.0155 ,0.0000 
S75A25,0.7360 ,30.0000 ,1,0,0.75,0.25,-0.0160 ,0.0000 
S75A25,0.7195 ,30.0000 ,1,0,0.75,0.25,-0.0165 ,0.0000 
S75A25,0.7025 ,30.0000 ,1,0,0.75,0.25,-0.0170 ,0.0000 
S75A25,0.6850 ,30.0000 ,1,0,0.75,0.25,-0.0175 ,0.0000 
S75A25,0.6670 ,30.0000 ,1,0,0.75,0.25,-0.0180 ,0.0000 
S75A25,0.6485 ,30.0000 ,1,0,0.75,0.25,-0.0185 ,0.0000 
S75A25,0.6295 ,30.0000 ,1,0,0.75,0.25,-0.0190 ,0.0000 
S75A25,0.6100 ,30.0000 ,1,0,0.75,0.25,-0.0195 ,0.0000 
S75A25,0.5900 ,30.0000 ,1,0,0.75,0.25,-0.0200 ,0.0000 
S75A25,0.5695 ,30.0000 ,1,0,0.75,0.25,-0.0205 ,0.0000 
S75A25,0.5485 ,30.0000 ,1,0,0.75,0.25,-0.0210 ,0.0000 
S75A25,0.5270 ,30.0000 ,1,0,0.75,0.25,-0.0215 ,0.0000 
S75A25,0.5050 ,30.0000 ,1,0,0.75,0.25,-0.0220 ,0.0000 
S75A25,0.4825 ,30.0000 ,1,0,0.75,0.25,-0.0225 ,0.0000 
S75A25,0.4595 ,30.0000 ,1,0,0.75,0.25,-0.0230 ,0.0000 
S75A25,0.4360 ,30.0000 ,1,0,0.75,0.25,-0.0235 ,0.0000 
S75A25,0.4120 ,30.0000 ,1,0,0.75,0.25,-0.0240 ,0.0000 
S75A25,0.3875 ,30.0000 ,1,0,0.75,0.25,-0.0245 ,0.0000 
S75A25,0.3625 ,30.0000 ,1,0,0.75,0.25,-0.0250 ,0.0000 
S75A25,0.3370 ,30.0000 ,1,0,0.75,0.25,-0.0255 ,0.0000 
S75A25,0.3110 ,30.0000 ,1,0,0.75,0.25,-0.0260 ,0.0000 
S75A25,0.2845 ,30.0000 ,1,0,0.75,0.25,-0.0265 ,0.0000 
S75A25,0.2575 ,30.0000 ,1,0,0.75,0.25,-0.0270 ,0.0000 
S75A25,0.2300 ,30.0000 ,1,0,0.75,0.25,-0.0275 ,0.0000 
S75A25,0.2020 ,30.0000 ,1,0,0.75,0.25,-0.0280 ,0.0000 
S75A25,0.1735 ,30.0000 ,1,0,0.75,0.25,-0.0285 ,0.0000 
S50A50,1.0000 ,0.0000 ,1,0,0.5,0.5,0.0000 ,0.0000 
S50A50,0.9995 ,0.5800 ,1,0,0.5,0.5,-0.0005 ,0.5800 
S50A50,0.9985 ,1.1600 ,1,0,0.5,0.5,-0.0010 ,0.5800 
S50A50,0.9970 ,1.7400 ,1,0,0.5,0.5,-0.0015 ,0.5800 
S50A50,0.9950 ,2.3200 ,1,0,0.5,0.5,-0.0020 ,0.5800 
S50A50,0.9925 ,2.9000 ,1,0,0.5,0.5,-0.0025 ,0.5800 
S50A50,0.9895 ,3.4800 ,1,0,0.5,0.5,-0.0030 ,0.5800 
S50A50,0.9860 ,4.0600 ,1,0,0.5,0.5,-0.0035 ,0.5800 
S50A50,0.9820 ,4.6400 ,1,0,0.5,0.5,-0.0040 ,0.5800 
S50A50,0.9775 ,5.2200 ,1,0,0.5,0.5,-0.0045 ,0.5800 
S50A50,0.9725 ,5.8000 ,1,0,0.5,0.5,-0.0050 ,0.5800 
S50A50,0.9670 ,6.3800 ,1,0,0.5,0.5,-0.0055 ,0.5800 
S50A50,0.9610 ,6.9600 ,1,0,0.5,0.5,-0.0060 ,0.5800 
S50A50,0.9545 ,7.5400 ,1,0,0.5,0.5,-0.0065 ,0.5800 
S50A50,0.9475 ,8.1200 ,1,0,0.5,0.5,-0.0070 ,0.5800 
S50A50,0.9400 ,8.7000 ,1,0,0.5,0.5,-0.0075 ,0.5800 
S50A50,0.9320 ,9.2800 ,1,0,0.5,0.5,-0.0080 ,0.5800 
S50A50,0.9235 ,9.8600 ,1,0,0.5,0.5,-0.0085 ,0.5800 
S50A50,0.9145 ,10.4400 ,1,0,0.5,0.5,-0.0090 ,0.5800 
S50A50,0.9050 ,11.0200 ,1,0,0.5,0.5,-0.0095 ,0.5800 
S50A50,0.8950 ,11.6000 ,1,0,0.5,0.5,-0.0100 ,0.5800 
S50A50,0.8845 ,12.1800 ,1,0,0.5,0.5,-0.0105 ,0.5800 
S50A50,0.8735 ,12.7600 ,1,0,0.5,0.5,-0.0110 ,0.5800 
S50A50,0.8620 ,13.3400 ,1,0,0.5,0.5,-0.0115 ,0.5800 
S50A50,0.8500 ,13.9200 ,1,0,0.5,0.5,-0.0120 ,0.5800 
S50A50,0.8375 ,14.5000 ,1,0,0.5,0.5,-0.0125 ,0.5800 
S50A50,0.8245 ,15.0800 ,1,0,0.5,0.5,-0.0130 ,0.5800 
S50A50,0.8110 ,15.6600 ,1,0,0.5,0.5,-0.0135 ,0.5800 
S50A50,0.7970 ,16.2400 ,1,0,0.5,0.5,-0.0140 ,0.5800 
S50A50,0.7825 ,16.8200 ,1,0,0.5,0.5,-0.0145 ,0.5800 
S50A50,0.7675 ,17.4000 ,1,0,0.5,0.5,-0.0150 ,0.5800 
S50A50,0.7520 ,17.9800 ,1,0,0.5,0.5,-0.0155 ,0.5800 
S50A50,0.7360 ,18.5600 ,1,0,0.5,0.5,-0.0160 ,0.5800 
S50A50,0.7195 ,19.1400 ,1,0,0.5,0.5,-0.0165 ,0.5800 
S50A50,0.7025 ,19.7200 ,1,0,0.5,0.5,-0.0170 ,0.5800 
S50A50,0.6850 ,20.3000 ,1,0,0.5,0.5,-0.0175 ,0.5800 
S50A50,0.6670 ,20.8800 ,1,0,0.5,0.5,-0.0180 ,0.5800 
S50A50,0.6485 ,21.4600 ,1,0,0.5,0.5,-0.0185 ,0.5800 
S50A50,0.6295 ,22.0400 ,1,0,0.5,0.5,-0.0190 ,0.5800 
S50A50,0.6100 ,22.6200 ,1,0,0.5,0.5,-0.0195 ,0.5800 
S50A50,0.5900 ,23.2000 ,1,0,0.5,0.5,-0.0200 ,0.5800 
S50A50,0.5695 ,23.7800 ,1,0,0.5,0.5,-0.0205 ,0.5800 
S50A50,0.5485 ,24.3600 ,1,0,0.5,0.5,-0.0210 ,0.5800 
S50A50,0.5270 ,24.9400 ,1,0,0.5,0.5,-0.0215 ,0.5800 
S50A50,0.5050 ,25.5200 ,1,0,0.5,0.5,-0.0220 ,0.5800 
S50A50,0.4825 ,26.1000 ,1,0,0.5,0.5,-0.0225 ,0.5800 
S50A50,0.4595 ,26.6800 ,1,0,0.5,0.5,-0.0230 ,0.5800 
S50A50,0.4360 ,27.2600 ,1,0,0.5,0.5,-0.0235 ,0.5800 
S50A50,0.4120 ,27.8400 ,1,0,0.5,0.5,-0.0240 ,0.5800 
S50A50,0.3875 ,28.4200 ,1,0,0.5,0.5,-0.0245 ,0.5800 
S50A50,0.3625 ,29.0000 ,1,0,0.5,0.5,-0.0250 ,0.5800 
S50A50,0.3370 ,29.5800 ,1,0,0.5,0.5,-0.0255 ,0.5800 
S50A50,0.3110 ,30.1600 ,1,0,0.5,0.5,-0.0260 ,0.5800 
S50A50,0.2845 ,30.7400 ,1,0,0.5,0.5,-0.0265 ,0.5800 
S50A50,0.2575 ,31.3200 ,1,0,0.5,0.5,-0.0270 ,0.5800 
S50A50,0.2300 ,31.9000 ,1,0,0.5,0.5,-0.0275 ,0.5800 
S50A50,0.2020 ,32.4800 ,1,0,0.5,0.5,-0.0280 ,0.5800 
S50A50,0.1735 ,33.0600 ,1,0,0.5,0.5,-0.0285 ,0.5800 
S25A75,1.0000 ,0.000 ,1,0,0.25,0.75,0.0000 ,0.0000 
S25A75,0.9995 ,0.467 ,1,0,0.25,0.75,-0.0005 ,0.4667 
S25A75,0.9985 ,0.933 ,1,0,0.25,0.75,-0.0010 ,0.4667 
S25A75,0.9970 ,1.400 ,1,0,0.25,0.75,-0.0015 ,0.4667 
S25A75,0.9950 ,1.867 ,1,0,0.25,0.75,-0.0020 ,0.4667 
S25A75,0.9925 ,2.333 ,1,0,0.25,0.75,-0.0025 ,0.4667 
S25A75,0.9895 ,2.800 ,1,0,0.25,0.75,-0.0030 ,0.4667 
S25A75,0.9860 ,3.267 ,1,0,0.25,0.75,-0.0035 ,0.4667 
S25A75,0.9820 ,3.733 ,1,0,0.25,0.75,-0.0040 ,0.4667 
S25A75,0.9775 ,4.200 ,1,0,0.25,0.75,-0.0045 ,0.4667 
S25A75,0.9725 ,4.667 ,1,0,0.25,0.75,-0.0050 ,0.4667 
S25A75,0.9670 ,5.133 ,1,0,0.25,0.75,-0.0055 ,0.4667 
S25A75,0.9610 ,5.600 ,1,0,0.25,0.75,-0.0060 ,0.4667 
S25A75,0.9545 ,6.067 ,1,0,0.25,0.75,-0.0065 ,0.4667 
S25A75,0.9475 ,6.533 ,1,0,0.25,0.75,-0.0070 ,0.4667 
S25A75,0.9400 ,7.000 ,1,0,0.25,0.75,-0.0075 ,0.4667 
S25A75,0.9320 ,7.467 ,1,0,0.25,0.75,-0.0080 ,0.4667 
S25A75,0.9235 ,7.933 ,1,0,0.25,0.75,-0.0085 ,0.4667 
S25A75,0.9145 ,8.400 ,1,0,0.25,0.75,-0.0090 ,0.4667 
S25A75,0.9050 ,8.867 ,1,0,0.25,0.75,-0.0095 ,0.4667 
S25A75,0.8950 ,9.333 ,1,0,0.25,0.75,-0.0100 ,0.4667 
S25A75,0.8845 ,9.800 ,1,0,0.25,0.75,-0.0105 ,0.4667 
S25A75,0.8735 ,10.267 ,1,0,0.25,0.75,-0.0110 ,0.4667 
S25A75,0.8620 ,10.733 ,1,0,0.25,0.75,-0.0115 ,0.4667 
S25A75,0.8500 ,11.200 ,1,0,0.25,0.75,-0.0120 ,0.4667 
S25A75,0.8375 ,11.667 ,1,0,0.25,0.75,-0.0125 ,0.4667 
S25A75,0.8245 ,12.133 ,1,0,0.25,0.75,-0.0130 ,0.4667 
S25A75,0.8110 ,12.600 ,1,0,0.25,0.75,-0.0135 ,0.4667 
S25A75,0.7970 ,13.067 ,1,0,0.25,0.75,-0.0140 ,0.4667 
S25A75,0.7825 ,13.533 ,1,0,0.25,0.75,-0.0145 ,0.4667 
S25A75,0.7675 ,14.000 ,1,0,0.25,0.75,-0.0150 ,0.4667 
S25A75,0.7520 ,14.467 ,1,0,0.25,0.75,-0.0155 ,0.4667 
S25A75,0.7360 ,14.933 ,1,0,0.25,0.75,-0.0160 ,0.4667 
S25A75,0.7195 ,15.400 ,1,0,0.25,0.75,-0.0165 ,0.4667 
S25A75,0.7025 ,15.867 ,1,0,0.25,0.75,-0.0170 ,0.4667 
S25A75,0.6850 ,16.333 ,1,0,0.25,0.75,-0.0175 ,0.4667 
S25A75,0.6670 ,16.800 ,1,0,0.25,0.75,-0.0180 ,0.4667 
S25A75,0.6485 ,17.267 ,1,0,0.25,0.75,-0.0185 ,0.4667 
S25A75,0.6295 ,17.733 ,1,0,0.25,0.75,-0.0190 ,0.4667 
S25A75,0.6100 ,18.200 ,1,0,0.25,0.75,-0.0195 ,0.4667 
S25A75,0.5900 ,18.667 ,1,0,0.25,0.75,-0.0200 ,0.4667 
S25A75,0.5695 ,19.133 ,1,0,0.25,0.75,-0.0205 ,0.4667 
S25A75,0.5485 ,19.600 ,1,0,0.25,0.75,-0.0210 ,0.4667 
S25A75,0.5270 ,20.067 ,1,0,0.25,0.75,-0.0215 ,0.4667 
S25A75,0.5050 ,20.533 ,1,0,0.25,0.75,-0.0220 ,0.4667 
S25A75,0.4825 ,21.000 ,1,0,0.25,0.75,-0.0225 ,0.4667 
S25A75,0.4595 ,21.467 ,1,0,0.25,0.75,-0.0230 ,0.4667 
S25A75,0.4360 ,21.933 ,1,0,0.25,0.75,-0.0235 ,0.4667 
S25A75,0.4120 ,22.400 ,1,0,0.25,0.75,-0.0240 ,0.4667 
S25A75,0.3875 ,22.867 ,1,0,0.25,0.75,-0.0245 ,0.4667 
S25A75,0.3625 ,23.333 ,1,0,0.25,0.75,-0.0250 ,0.4667 
S25A75,0.3370 ,23.800 ,1,0,0.25,0.75,-0.0255 ,0.4667 
S25A75,0.3110 ,24.267 ,1,0,0.25,0.75,-0.0260 ,0.4667 
S25A75,0.2845 ,24.733 ,1,0,0.25,0.75,-0.0265 ,0.4667 
S25A75,0.2575 ,25.200 ,1,0,0.25,0.75,-0.0270 ,0.4667 
S25A75,0.2300 ,25.667 ,1,0,0.25,0.75,-0.0275 ,0.4667 
S25A75,0.2020 ,26.133 ,1,0,0.25,0.75,-0.0280 ,0.4667 
S25A75,0.1735 ,26.600 ,1,0,0.25,0.75,-0.0285 ,0.4667 
